station,date,air_temp,dew_temp,sea_level_pressure,wind_direction,wind_speed_rate,sky_condition,precip_1hour,precip_6hour
74486094789,2016-08-08T13:00Z,25.6,14.4,1017.7,10.0,5.1,,0.0,
74486094789,2016-08-08T14:00Z,27.2,15.0,1017.9,50.0,3.1,,0.0,
74486094789,2016-08-08T15:00Z,28.3,14.4,1018.3,0.0,0.0,6.0,0.0,
74486094789,2016-08-08T16:00Z,28.9,13.3,1018.1,20.0,1.5,,0.0,
74486094789,2016-08-08T17:00Z,28.9,15.0,1017.9,200.0,3.6,,0.0,
74486094789,2016-08-08T18:00Z,28.9,16.7,1018.1,180.0,3.1,6.0,0.0,
74486094789,2016-08-08T19:00Z,27.2,18.9,1017.9,170.0,4.1,,0.0,
74486094789,2016-08-08T20:00Z,27.2,18.9,1017.9,190.0,3.6,,0.0,
74486094789,2016-08-08T21:00Z,27.2,17.8,1017.6,160.0,3.6,6.0,0.0,
74486094789,2016-08-08T22:00Z,27.2,18.3,1017.6,170.0,4.1,4.0,0.0,
74486094789,2016-08-08T23:00Z,26.1,17.8,1017.5,160.0,3.6,,0.0,
74486094789,2016-08-09,25.0,20.6,1017.9,150.0,3.1,4.0,0.0,
74486094789,2016-08-09T01:00Z,25.6,17.2,1018.4,140.0,2.1,4.0,0.0,
74486094789,2016-08-09T02:00Z,24.4,21.1,1019.2,180.0,4.1,2.0,0.0,
74486094789,2016-08-09T03:00Z,24.4,20.6,1019.9,190.0,3.6,2.0,0.0,
74486094789,2016-08-09T04:00Z,24.4,22.8,1020.3,200.0,3.6,2.0,0.0,
74486094789,2016-08-09T05:00Z,23.3,22.2,1020.6,190.0,2.1,0.0,0.0,
74486094789,2016-08-09T06:00Z,23.9,22.2,1021.0,240.0,2.1,2.0,0.0,
74486094789,2016-08-09T07:00Z,22.8,21.7,1021.0,210.0,2.1,2.0,0.0,
74486094789,2016-08-09T08:00Z,21.7,20.6,1021.4,240.0,2.6,2.0,0.0,
74486094789,2016-08-09T09:00Z,22.2,21.1,1021.5,240.0,2.1,2.0,0.0,
74486094789,2016-08-09T10:00Z,22.2,21.1,1021.8,250.0,2.6,2.0,0.0,
74486094789,2016-08-09T11:00Z,22.8,21.1,1022.0,0.0,0.0,2.0,0.0,
74486094789,2016-08-09T12:00Z,25.0,20.6,1022.6,0.0,0.0,2.0,0.0,
74486094789,2016-08-09T13:00Z,26.7,17.2,1023.0,0.0,0.0,2.0,0.0,
74486094789,2016-08-09T14:00Z,27.2,17.2,1023.4,220.0,1.5,2.0,0.0,
74486094789,2016-08-09T15:00Z,28.9,15.0,1023.6,210.0,2.6,4.0,0.0,
74486094789,2016-08-09T16:00Z,29.4,12.8,1023.6,200.0,4.1,4.0,0.0,
74486094789,2016-08-09T17:00Z,30.0,13.9,1023.6,170.0,5.1,4.0,0.0,
74486094789,2016-08-09T18:00Z,29.4,18.3,1023.5,180.0,6.7,6.0,0.0,
74486094789,2016-08-09T19:00Z,27.8,18.3,1023.5,180.0,6.2,,0.0,
74486094789,2016-08-09T20:00Z,28.3,19.4,1023.0,180.0,6.7,,0.0,
74486094789,2016-08-09T21:00Z,27.2,21.7,1022.8,170.0,6.7,4.0,0.0,
74486094789,2016-08-09T22:00Z,27.2,20.6,1022.7,170.0,5.7,,0.0,
74486094789,2016-08-09T23:00Z,26.7,20.6,1022.5,170.0,6.2,,0.0,
74486094789,2016-08-10,25.6,23.3,1022.5,160.0,4.6,6.0,0.0,
74486094789,2016-08-10T01:00Z,25.6,23.3,1022.6,160.0,5.1,,0.0,
74486094789,2016-08-10T02:00Z,25.0,23.3,1023.0,170.0,5.1,,0.0,
74486094789,2016-08-10T03:00Z,25.6,23.9,1023.2,170.0,6.2,6.0,0.0,
74486094789,2016-08-10T04:00Z,24.4,23.3,1023.6,180.0,4.6,,0.0,
74486094789,2016-08-10T05:00Z,24.4,22.8,1023.5,170.0,4.1,,0.0,
74486094789,2016-08-10T06:00Z,25.0,23.3,1023.1,170.0,6.2,8.0,0.0,
74486094789,2016-08-10T07:00Z,23.3,22.2,1022.8,180.0,6.2,,,
74486094789,2016-08-10T08:00Z,24.4,23.3,1022.2,160.0,4.6,,,
74486094789,2016-08-10T09:00Z,24.4,23.3,1021.9,170.0,4.6,8.0,,
74486094789,2016-08-10T10:00Z,25.0,23.9,1022.2,180.0,4.6,,0.0,
74486094789,2016-08-10T11:00Z,25.0,23.3,1022.4,190.0,3.1,,0.0,
74486094789,2016-08-10T12:00Z,25.6,23.9,1022.4,200.0,3.6,8.0,0.0,
74486094789,2016-08-10T13:00Z,26.1,23.9,1022.6,190.0,4.6,,0.0,
74486094789,2016-08-10T14:00Z,26.7,23.9,1022.5,190.0,5.7,,0.0,
74486094789,2016-08-10T15:00Z,27.2,24.4,1022.3,190.0,6.2,8.0,0.0,
74486094789,2016-08-10T16:00Z,27.2,24.4,1021.9,190.0,7.2,,,
74486094789,2016-08-10T17:00Z,27.8,25.0,1021.1,190.0,8.8,,,
74486094789,2016-08-10T18:00Z,26.1,24.4,1020.6,190.0,6.2,6.0,,
74486094789,2016-08-10T19:00Z,26.1,24.4,1020.2,200.0,6.7,,,
74486094789,2016-08-10T20:00Z,28.3,24.4,1019.7,190.0,6.7,,0.0,
74486094789,2016-08-10T21:00Z,28.9,23.3,1019.6,180.0,7.2,6.0,0.0,
74486094789,2016-08-10T22:00Z,27.8,24.4,1019.3,180.0,7.7,,,
74486094789,2016-08-10T23:00Z,26.7,23.3,1019.2,190.0,10.3,,,
74486094789,2016-08-11,26.7,24.4,1019.1,190.0,8.2,6.0,0.0,
74486094789,2016-08-11T01:00Z,26.7,24.4,1019.6,190.0,6.2,,0.0,
74486094789,2016-08-11T02:00Z,26.7,24.4,1019.9,190.0,6.2,,0.0,
74486094789,2016-08-11T03:00Z,26.7,25.0,1020.0,190.0,5.1,8.0,0.0,
74486094789,2016-08-11T04:00Z,26.1,24.4,1020.0,200.0,4.6,,0.0,
74486094789,2016-08-11T05:00Z,25.6,24.4,1019.5,200.0,2.6,,0.0,
74486094789,2016-08-11T06:00Z,25.6,24.4,1019.0,200.0,3.6,8.0,0.0,
74486094789,2016-08-11T07:00Z,25.6,24.4,1019.0,200.0,3.1,,0.0,
74486094789,2016-08-11T08:00Z,25.6,24.4,1018.8,220.0,2.6,,0.0,
74486094789,2016-08-11T09:00Z,25.6,24.4,1019.1,200.0,3.6,6.0,0.0,
74486094789,2016-08-11T10:00Z,25.6,23.9,1019.3,230.0,3.1,,0.0,
74486094789,2016-08-11T11:00Z,25.6,23.3,1019.5,230.0,2.6,,0.0,
74486094789,2016-08-11T12:00Z,26.1,23.9,1019.6,240.0,3.6,6.0,0.0,
74486094789,2016-08-11T13:00Z,27.2,25.0,1019.7,240.0,6.2,,0.0,
74486094789,2016-08-11T14:00Z,27.8,25.0,1019.3,240.0,6.7,,0.0,
74486094789,2016-08-11T15:00Z,28.3,25.0,1019.0,230.0,5.1,6.0,0.0,
74486094789,2016-08-11T16:00Z,30.0,25.0,1018.8,180.0,5.1,,0.0,
74486094789,2016-08-11T17:00Z,31.1,25.0,1018.2,200.0,5.1,,0.0,
74486094789,2016-08-11T18:00Z,32.2,25.6,1017.4,200.0,4.6,4.0,0.0,
74486094789,2016-08-11T19:00Z,31.7,25.6,1016.7,190.0,4.1,4.0,0.0,
74486094789,2016-08-11T20:00Z,33.3,25.6,1016.1,200.0,5.7,4.0,0.0,
74486094789,2016-08-11T21:00Z,32.8,25.0,1015.7,180.0,6.2,4.0,0.0,
74486094789,2016-08-11T22:00Z,30.0,23.3,1015.6,180.0,5.7,,0.0,
74486094789,2016-08-11T23:00Z,29.4,23.3,1015.7,0.0,0.0,,,
74486094789,2016-08-12,28.3,22.8,1015.8,170.0,3.1,6.0,,
74486094789,2016-08-12T01:00Z,29.4,24.4,1015.9,270.0,4.1,,0.0,
74486094789,2016-08-12T02:00Z,28.9,25.0,1016.5,320.0,4.1,,0.0,
74486094789,2016-08-12T03:00Z,28.3,26.1,1016.0,210.0,1.5,8.0,0.0,
74486094789,2016-08-12T04:00Z,27.2,25.0,1015.7,200.0,3.6,,0.0,
74486094789,2016-08-12T05:00Z,27.8,25.0,1016.2,320.0,6.7,,,
74486094789,2016-08-12T06:00Z,25.0,22.8,1015.1,300.0,6.2,8.0,,
74486094789,2016-08-12T07:00Z,25.0,22.8,1014.1,230.0,3.1,,,
74486094789,2016-08-12T08:00Z,23.9,21.7,1014.2,220.0,5.1,,,
74486094789,2016-08-12T09:00Z,25.0,23.3,1014.1,240.0,2.1,6.0,0.0,
74486094789,2016-08-12T10:00Z,26.1,24.4,1013.8,200.0,3.6,,0.0,
74486094789,2016-08-12T11:00Z,25.6,23.9,1014.0,230.0,4.6,,0.0,
74486094789,2016-08-12T12:00Z,25.6,23.3,1014.1,240.0,2.6,6.0,0.0,
74486094789,2016-08-12T13:00Z,26.7,23.3,1014.1,240.0,6.2,,0.0,
74486094789,2016-08-12T14:00Z,28.3,23.9,1013.7,260.0,4.6,,0.0,
74486094789,2016-08-12T15:00Z,30.0,24.4,1013.2,230.0,5.1,4.0,0.0,
74486094789,2016-08-12T16:00Z,31.1,24.4,1012.9,240.0,7.7,4.0,0.0,
74486094789,2016-08-12T17:00Z,32.2,25.0,1012.5,200.0,5.1,4.0,0.0,
74486094789,2016-08-12T18:00Z,32.2,25.6,1011.6,200.0,5.7,4.0,0.0,
74486094789,2016-08-12T19:00Z,31.7,24.4,1011.3,180.0,6.7,,0.0,
74486094789,2016-08-12T20:00Z,31.7,24.4,1010.8,190.0,7.2,,0.0,
74486094789,2016-08-12T21:00Z,30.6,23.9,1010.9,180.0,6.7,6.0,0.0,
74486094789,2016-08-12T22:00Z,30.6,23.9,1010.8,210.0,5.7,,0.0,
74486094789,2016-08-12T23:00Z,31.1,23.9,1011.3,240.0,9.8,,0.0,
74486094789,2016-08-13,30.6,22.8,1011.6,300.0,5.1,6.0,,
74486094789,2016-08-13T01:00Z,29.4,23.3,1012.4,250.0,4.1,,,
74486094789,2016-08-13T02:00Z,28.9,23.9,1012.7,240.0,3.6,,,
74486094789,2016-08-13T03:00Z,27.8,23.9,1013.1,220.0,5.1,4.0,0.0,
74486094789,2016-08-13T04:00Z,27.2,23.3,1013.0,220.0,3.6,,0.0,
74486094789,2016-08-13T05:00Z,27.2,23.9,1012.8,220.0,2.1,,0.0,
74486094789,2016-08-13T06:00Z,26.7,23.9,1012.5,0.0,0.0,4.0,0.0,
74486094789,2016-08-13T07:00Z,27.8,23.9,1012.2,230.0,3.1,4.0,0.0,
74486094789,2016-08-13T08:00Z,27.8,23.9,1012.3,270.0,4.6,4.0,0.0,
74486094789,2016-08-13T09:00Z,27.8,23.9,1012.3,240.0,3.6,4.0,0.0,
74486094789,2016-08-13T10:00Z,26.7,23.9,1012.7,250.0,3.6,2.0,0.0,
74486094789,2016-08-13T11:00Z,27.2,23.9,1013.2,250.0,4.6,4.0,0.0,
74486094789,2016-08-13T12:00Z,28.3,24.4,1013.6,250.0,4.1,4.0,0.0,
74486094789,2016-08-13T13:00Z,29.4,25.6,1013.6,230.0,3.6,4.0,0.0,
74486094789,2016-08-13T14:00Z,31.1,25.0,1013.5,230.0,4.1,2.0,0.0,
74486094789,2016-08-13T15:00Z,31.7,25.0,1013.2,220.0,3.1,4.0,0.0,
74486094789,2016-08-13T16:00Z,32.2,25.0,1013.2,200.0,3.6,4.0,0.0,
74486094789,2016-08-13T17:00Z,32.8,26.1,1012.8,180.0,4.6,4.0,0.0,
74486094789,2016-08-13T18:00Z,32.8,26.1,1012.4,180.0,4.6,4.0,0.0,
74486094789,2016-08-13T19:00Z,31.1,28.9,1012.1,190.0,7.7,4.0,0.0,
74486094789,2016-08-13T20:00Z,31.7,27.8,1011.4,180.0,7.7,4.0,0.0,
74486094789,2016-08-13T21:00Z,30.6,23.9,1011.1,180.0,8.8,4.0,0.0,
74486094789,2016-08-13T22:00Z,30.0,24.4,1010.8,180.0,7.7,4.0,0.0,
74486094789,2016-08-13T23:00Z,30.0,24.4,1010.5,190.0,6.7,4.0,0.0,
74486094789,2016-08-14,28.9,25.0,1011.2,190.0,8.2,4.0,0.0,
74486094789,2016-08-14T01:00Z,29.4,25.0,1012.0,190.0,6.2,4.0,0.0,
74486094789,2016-08-14T02:00Z,29.4,25.0,1012.9,190.0,5.7,4.0,0.0,
74486094789,2016-08-14T03:00Z,29.4,25.0,1012.8,190.0,4.1,4.0,0.0,
74486094789,2016-08-14T04:00Z,28.3,24.4,1012.8,200.0,3.1,4.0,0.0,
74486094789,2016-08-14T05:00Z,28.9,23.9,1013.4,0.0,0.0,,0.0,
74486094789,2016-08-14T06:00Z,28.9,22.2,1013.0,160.0,1.5,6.0,,
74486094789,2016-08-14T07:00Z,28.9,23.9,1012.8,0.0,0.0,,,
74486094789,2016-08-14T08:00Z,28.9,21.1,1012.0,120.0,2.6,2.0,0.0,
74486094789,2016-08-14T09:00Z,27.8,21.1,1012.2,190.0,2.6,2.0,0.0,
74486094789,2016-08-14T10:00Z,27.8,22.2,1012.7,210.0,4.1,4.0,0.0,
74486094789,2016-08-14T11:00Z,28.3,23.3,1013.4,230.0,4.6,4.0,0.0,
74486094789,2016-08-14T12:00Z,29.4,24.4,1013.8,240.0,5.7,4.0,0.0,
74486094789,2016-08-14T13:00Z,30.6,25.0,1014.2,270.0,3.1,4.0,0.0,
74486094789,2016-08-14T14:00Z,31.7,23.9,1014.3,270.0,4.6,,0.0,
74486094789,2016-08-14T15:00Z,32.8,23.9,1014.4,280.0,5.7,4.0,0.0,
74486094789,2016-08-14T16:00Z,33.9,22.8,1014.4,270.0,5.7,4.0,0.0,
74486094789,2016-08-14T17:00Z,34.4,22.8,1014.2,250.0,7.2,4.0,0.0,
74486094789,2016-08-14T18:00Z,33.9,24.4,1014.3,240.0,7.2,4.0,0.0,
74486094789,2016-08-14T19:00Z,35.0,25.0,1014.1,230.0,7.7,,0.0,
74486094789,2016-08-14T20:00Z,34.4,24.4,1013.7,190.0,6.7,,0.0,
74486094789,2016-08-14T21:00Z,32.2,23.9,1013.8,200.0,5.7,6.0,0.0,
74486094789,2016-08-14T22:00Z,32.2,23.9,1013.9,200.0,4.6,,0.0,
74486094789,2016-08-14T23:00Z,33.9,21.7,1014.3,250.0,5.1,4.0,0.0,
74486094789,2016-08-15,33.3,22.2,1015.3,280.0,6.7,6.0,0.0,
74486094789,2016-08-15T01:00Z,30.6,24.4,1016.5,330.0,5.7,,,
74486094789,2016-08-15T02:00Z,28.9,23.9,1016.7,350.0,2.1,4.0,,
74486094789,2016-08-15T03:00Z,28.3,24.4,1016.8,330.0,4.1,6.0,,
74486094789,2016-08-15T04:00Z,28.3,23.3,1017.4,270.0,4.6,,0.0,
74486094789,2016-08-15T05:00Z,28.3,23.9,1017.0,310.0,5.1,,0.0,
74486094789,2016-08-15T06:00Z,28.3,22.8,1017.7,300.0,3.6,6.0,0.0,
74486094789,2016-08-15T07:00Z,27.8,22.8,1017.5,340.0,3.1,,0.0,
74486094789,2016-08-15T08:00Z,27.8,23.3,1017.9,340.0,3.1,4.0,0.0,
74486094789,2016-08-15T09:00Z,26.7,23.3,1018.6,360.0,4.6,2.0,0.0,
74486094789,2016-08-15T10:00Z,26.7,23.3,1019.4,350.0,5.7,4.0,0.0,
74486094789,2016-08-15T11:00Z,26.1,23.3,1020.0,360.0,4.1,,0.0,
74486094789,2016-08-15T12:00Z,26.1,22.8,1020.6,360.0,3.6,6.0,0.0,
74486094789,2016-08-15T13:00Z,27.8,22.8,1021.0,0.0,0.0,,0.0,
74486094789,2016-08-15T14:00Z,27.8,22.2,1021.0,10.0,2.6,,0.0,
74486094789,2016-08-15T15:00Z,29.4,21.1,1021.1,360.0,1.5,4.0,0.0,
74486094789,2016-08-15T16:00Z,30.0,22.2,1021.2,190.0,3.6,4.0,0.0,
74486094789,2016-08-15T17:00Z,30.0,22.8,1021.4,190.0,4.6,4.0,0.0,
74486094789,2016-08-15T18:00Z,30.6,23.3,1021.2,190.0,5.1,4.0,0.0,
74486094789,2016-08-15T19:00Z,31.1,22.8,1021.0,200.0,4.6,4.0,0.0,
74486094789,2016-08-15T20:00Z,29.4,23.9,1020.8,180.0,4.6,,0.0,
74486094789,2016-08-15T21:00Z,28.9,23.3,1020.6,180.0,5.7,6.0,0.0,
74486094789,2016-08-15T22:00Z,28.9,23.9,1021.0,170.0,5.7,,0.0,
74486094789,2016-08-15T23:00Z,27.8,24.4,1021.1,180.0,4.6,,0.0,
74486094789,2016-08-16,27.2,24.4,1021.3,180.0,3.6,6.0,0.0,
74486094789,2016-08-16T01:00Z,27.2,23.3,1021.8,170.0,5.1,,0.0,
74486094789,2016-08-16T02:00Z,27.8,23.9,1022.6,190.0,4.6,,0.0,
74486094789,2016-08-16T03:00Z,27.2,23.9,1022.8,190.0,3.6,6.0,0.0,
74486094789,2016-08-16T04:00Z,27.2,24.4,1022.6,180.0,1.5,,0.0,
74486094789,2016-08-16T05:00Z,25.6,22.8,1022.1,170.0,1.5,,0.0,
74486094789,2016-08-16T06:00Z,25.6,22.8,1022.1,190.0,2.1,6.0,0.0,
74486094789,2016-08-16T07:00Z,26.1,22.2,1022.5,190.0,2.1,,0.0,
74486094789,2016-08-16T08:00Z,26.7,23.9,1022.1,160.0,2.1,,0.0,
74486094789,2016-08-16T09:00Z,26.7,23.9,1022.1,230.0,3.6,6.0,0.0,
74486094789,2016-08-16T10:00Z,25.0,22.8,1021.7,300.0,2.6,,0.0,
74486094789,2016-08-16T11:00Z,26.7,23.3,1021.8,0.0,0.0,,0.0,
74486094789,2016-08-16T12:00Z,27.8,23.3,1022.1,150.0,2.1,6.0,0.0,
74486094789,2016-08-16T13:00Z,27.2,23.3,1022.5,190.0,3.6,4.0,0.0,
74486094789,2016-08-16T14:00Z,27.8,23.9,1022.5,190.0,3.6,,0.0,
74486094789,2016-08-16T15:00Z,29.4,23.9,1022.5,190.0,3.6,6.0,0.0,
74486094789,2016-08-16T16:00Z,29.4,23.9,1021.9,170.0,6.7,,0.0,
74486094789,2016-08-16T17:00Z,30.6,22.2,1021.4,180.0,6.7,,0.0,
74486094789,2016-08-16T18:00Z,29.4,22.2,1021.0,170.0,8.2,6.0,0.0,
74486094789,2016-08-16T19:00Z,29.4,23.9,1020.0,170.0,8.8,,0.0,
74486094789,2016-08-16T20:00Z,29.4,25.6,1019.0,170.0,10.8,,0.0,
74486094789,2016-08-16T21:00Z,27.8,25.0,1018.4,180.0,10.3,6.0,0.0,
74486094789,2016-08-16T22:00Z,28.9,24.4,1017.9,190.0,9.8,4.0,0.0,
74486094789,2016-08-16T23:00Z,27.8,24.4,1016.9,180.0,9.8,,0.0,
74486094789,2016-08-17,27.8,23.3,1016.6,190.0,9.3,6.0,0.0,
74486094789,2016-08-17T01:00Z,27.8,23.3,1016.8,190.0,8.8,,0.0,
74486094789,2016-08-17T02:00Z,27.8,24.4,1016.4,200.0,7.7,,0.0,
74486094789,2016-08-17T03:00Z,27.8,25.0,1016.6,210.0,7.2,6.0,0.0,
74486094789,2016-08-17T04:00Z,27.8,25.0,1016.4,200.0,6.7,,0.0,
74486094789,2016-08-17T05:00Z,27.8,25.0,1015.6,210.0,7.7,,0.0,
74486094789,2016-08-17T06:00Z,27.8,25.0,1015.7,260.0,9.8,8.0,,
74486094789,2016-08-17T07:00Z,25.6,23.3,1015.4,240.0,9.3,,,
74486094789,2016-08-17T08:00Z,26.1,23.3,1014.8,250.0,6.7,,0.0,
74486094789,2016-08-17T09:00Z,25.6,23.3,1015.0,270.0,7.7,8.0,0.0,
74486094789,2016-08-17T10:00Z,25.0,22.2,1015.4,270.0,7.2,,0.0,
74486094789,2016-08-17T11:00Z,25.6,22.2,1015.5,270.0,8.2,,0.0,
74486094789,2016-08-17T12:00Z,26.1,22.2,1015.7,280.0,7.2,6.0,0.0,
74486094789,2016-08-17T13:00Z,26.7,21.7,1016.0,290.0,6.2,,0.0,
74486094789,2016-08-17T14:00Z,27.8,21.1,1016.3,300.0,8.8,,0.0,
74486094789,2016-08-17T15:00Z,28.3,18.9,1016.7,300.0,7.2,4.0,0.0,
74486094789,2016-08-17T16:00Z,28.3,18.3,1016.7,270.0,7.7,4.0,0.0,
74486094789,2016-08-17T17:00Z,28.9,16.7,1016.5,280.0,6.2,4.0,0.0,
74486094789,2016-08-17T18:00Z,28.9,16.1,1016.5,320.0,8.8,6.0,0.0,
74486094789,2016-08-17T19:00Z,30.0,16.7,1016.2,320.0,7.2,,0.0,
74486094789,2016-08-17T20:00Z,30.6,16.7,1015.7,310.0,6.2,,0.0,
74486094789,2016-08-17T21:00Z,30.6,16.7,1015.5,330.0,5.1,6.0,0.0,
74486094789,2016-08-17T22:00Z,28.9,17.2,1015.7,320.0,6.7,,0.0,
74486094789,2016-08-17T23:00Z,28.3,18.3,1016.0,310.0,7.2,,0.0,
74486094789,2016-08-18,27.8,18.3,1016.1,300.0,5.1,6.0,0.0,
74486094789,2016-08-18T01:00Z,27.2,18.3,1016.7,320.0,4.1,,0.0,
74486094789,2016-08-18T02:00Z,27.2,20.0,1017.4,340.0,4.6,,0.0,
74486094789,2016-08-18T03:00Z,26.7,18.9,1017.1,340.0,4.1,8.0,0.0,
74486094789,2016-08-18T04:00Z,27.2,17.8,1016.6,40.0,3.1,,0.0,
74486094789,2016-08-18T05:00Z,26.1,19.4,1016.7,50.0,2.1,,0.0,
74486094789,2016-08-18T06:00Z,26.1,20.0,1016.9,80.0,1.5,8.0,0.0,
74486094789,2016-08-18T07:00Z,25.6,20.0,1016.7,130.0,3.1,,0.0,
74486094789,2016-08-18T08:00Z,23.3,20.0,1016.4,0.0,0.0,,,
74486094789,2016-08-18T09:00Z,23.9,17.8,1016.0,0.0,0.0,8.0,,
74486094789,2016-08-18T10:00Z,24.4,17.8,1016.1,80.0,2.1,,,
74486094789,2016-08-18T11:00Z,24.4,20.0,1016.2,40.0,2.6,,0.0,
74486094789,2016-08-18T12:00Z,24.4,20.6,1016.7,40.0,3.1,6.0,0.0,
74486094789,2016-08-18T13:00Z,25.0,21.1,1016.5,40.0,1.5,,0.0,
74486094789,2016-08-18T14:00Z,25.0,20.6,1016.3,0.0,0.0,,0.0,
74486094789,2016-08-18T15:00Z,25.6,21.7,1016.4,140.0,3.1,8.0,0.0,
74486094789,2016-08-18T16:00Z,25.6,20.6,1016.2,0.0,0.0,,0.0,
74486094789,2016-08-18T17:00Z,26.1,20.0,1015.7,0.0,0.0,,0.0,
74486094789,2016-08-18T18:00Z,26.7,20.6,1015.3,0.0,0.0,6.0,0.0,
74486094789,2016-08-18T19:00Z,29.4,20.6,1014.8,220.0,2.6,,0.0,
74486094789,2016-08-18T20:00Z,28.3,20.6,1014.3,200.0,3.1,,0.0,
74486094789,2016-08-18T21:00Z,27.8,22.2,1013.7,190.0,2.1,4.0,0.0,
74486094789,2016-08-18T22:00Z,27.8,22.8,1013.6,200.0,3.1,4.0,0.0,
74486094789,2016-08-18T23:00Z,26.7,23.3,1013.5,180.0,3.6,4.0,0.0,
74486094789,2016-08-19,26.7,23.3,1013.6,180.0,4.1,4.0,0.0,
74486094789,2016-08-19T01:00Z,26.1,23.3,1014.2,180.0,4.6,4.0,0.0,
74486094789,2016-08-19T02:00Z,25.6,23.3,1014.5,190.0,3.1,4.0,0.0,
74486094789,2016-08-19T03:00Z,24.4,22.2,1014.4,180.0,3.6,4.0,0.0,
74486094789,2016-08-19T04:00Z,24.4,22.2,1014.2,190.0,3.1,4.0,0.0,
74486094789,2016-08-19T05:00Z,24.4,22.8,1014.2,230.0,2.1,4.0,0.0,
74486094789,2016-08-19T06:00Z,24.4,22.2,1013.7,220.0,2.1,4.0,0.0,
74486094789,2016-08-19T07:00Z,24.4,22.2,1013.7,240.0,2.6,4.0,0.0,
74486094789,2016-08-19T08:00Z,24.4,22.2,1013.3,290.0,2.6,2.0,0.0,
74486094789,2016-08-19T09:00Z,24.4,22.2,1013.6,360.0,2.6,2.0,0.0,
74486094789,2016-08-19T10:00Z,24.4,21.7,1013.7,20.0,2.1,4.0,0.0,
74486094789,2016-08-19T11:00Z,24.4,21.1,1014.1,360.0,5.1,,0.0,
74486094789,2016-08-19T12:00Z,24.4,20.6,1014.3,10.0,6.2,6.0,0.0,
74486094789,2016-08-19T13:00Z,25.6,20.0,1014.3,360.0,6.7,4.0,0.0,
74486094789,2016-08-19T14:00Z,26.1,20.6,1014.2,360.0,6.7,,0.0,
74486094789,2016-08-19T15:00Z,27.8,20.0,1014.3,20.0,2.1,4.0,0.0,
74486094789,2016-08-19T16:00Z,28.9,20.6,1014.1,50.0,3.6,,0.0,
74486094789,2016-08-19T17:00Z,29.4,21.1,1013.7,0.0,0.0,4.0,0.0,
74486094789,2016-08-19T18:00Z,30.6,21.7,1013.5,180.0,4.6,4.0,0.0,
74486094789,2016-08-19T19:00Z,30.0,23.3,1013.2,190.0,4.6,4.0,0.0,
74486094789,2016-08-19T20:00Z,29.4,23.3,1012.8,180.0,4.6,4.0,0.0,
74486094789,2016-08-19T21:00Z,29.4,23.3,1012.6,130.0,5.1,4.0,0.0,
74486094789,2016-08-19T22:00Z,28.3,23.3,1012.4,130.0,3.6,4.0,0.0,
74486094789,2016-08-19T23:00Z,27.2,23.9,1012.7,150.0,4.1,4.0,0.0,
74486094789,2016-08-20,26.7,23.9,1012.8,140.0,4.1,6.0,0.0,
74486094789,2016-08-20T01:00Z,25.6,23.3,1013.5,350.0,5.1,,,
74486094789,2016-08-20T02:00Z,25.6,23.3,1013.8,170.0,1.5,,,
74486094789,2016-08-20T03:00Z,25.0,23.3,1013.7,0.0,0.0,6.0,,
74486094789,2016-08-20T04:00Z,25.6,23.3,1013.7,0.0,0.0,,0.0,
74486094789,2016-08-20T05:00Z,25.6,23.3,1013.8,100.0,2.1,,0.0,
74486094789,2016-08-20T06:00Z,26.1,23.3,1013.7,80.0,2.6,4.0,0.0,
74486094789,2016-08-20T07:00Z,25.6,23.3,1013.7,80.0,2.6,2.0,0.0,
74486094789,2016-08-20T08:00Z,25.0,22.8,1013.6,90.0,1.5,2.0,0.0,
74486094789,2016-08-20T09:00Z,24.4,22.2,1013.6,0.0,0.0,4.0,0.0,
74486094789,2016-08-20T10:00Z,23.9,22.2,1013.8,90.0,2.1,,0.0,
74486094789,2016-08-20T11:00Z,23.9,22.2,1014.0,60.0,2.1,4.0,0.0,
74486094789,2016-08-20T12:00Z,25.6,22.2,1014.0,60.0,2.1,6.0,0.0,
74486094789,2016-08-20T13:00Z,26.7,22.8,1013.9,60.0,3.1,4.0,0.0,
74486094789,2016-08-20T14:00Z,28.3,22.8,1014.0,110.0,3.1,,0.0,
74486094789,2016-08-20T15:00Z,27.8,23.3,1014.2,0.0,0.0,6.0,0.0,
74486094789,2016-08-20T16:00Z,29.4,23.3,1013.9,150.0,5.7,,0.0,
74486094789,2016-08-20T17:00Z,29.4,23.3,1013.8,170.0,4.6,,0.0,
74486094789,2016-08-20T18:00Z,30.6,23.9,1013.6,0.0,0.0,6.0,0.0,
74486094789,2016-08-20T19:00Z,26.1,21.7,1013.8,30.0,4.6,,,
74486094789,2016-08-20T20:00Z,26.7,23.3,1013.4,90.0,4.6,,,
74486094789,2016-08-20T21:00Z,25.0,21.1,1012.9,140.0,7.2,6.0,,
74486094789,2016-08-20T22:00Z,23.3,18.9,1012.9,150.0,7.2,4.0,0.0,
74486094789,2016-08-20T23:00Z,23.3,19.4,1012.8,140.0,6.2,4.0,0.0,
74486094789,2016-08-21,23.9,19.4,1012.9,140.0,3.1,4.0,0.0,
74486094789,2016-08-21T01:00Z,23.9,19.4,1013.4,130.0,4.1,4.0,0.0,
74486094789,2016-08-21T02:00Z,24.4,18.9,1013.5,130.0,3.6,2.0,0.0,
